ticker
CDW
SGEN
TROW
FRC
ULTA
TTD
WY
TSCO
EQR
AVB
DAL
FITB
HRL
DDOG
ARES
CRWD
HIG
RJF
VMC
FTV
FE
LCID
TSN
GPC
ANSS
BAX
VRSN
K
SIRI
ETR
UDR
PFG
DASH
RBLX
AEE
LH
EXR
DTE
RF
PPL
BMRN
HBAN
MLM
LUV
PWR
CFG
VTR
HPE
HOLX
ZM
TDY
PODD
STLD
CHWY
HEI
CHD
MPWR
DOV
WAT
CAH
EPAM
CTRA
MKC
WST
JBHT
INVH
ALGN
MAA
NTRS
PAYC
TTWO
FSLR
INCY
SUI
BBY
MKL
WAB
CNP
RKT
LYV
LPLA
XYL
WMG
ZS
WRB
IEP
CMS
PINS
EXPE
BALL
DRI
AES
IEX
MRO
SIVB
FOX
SWKS
WPC
ROL
KEY
UI
SNAP
BR
OWL
TW
MOH
RIVN
PKI
NET
HUBS
OMC
CAG
CLX
ETSY
ABMD
EXPD
TRGP
COO
MOS
HWM
FMC
FICO
DGX
CINF
ZBRA
NVR
ATO
BRO
AGR
CF
RCL
FDS
AVTR
SYF
FWONK
TPL
TER
COIN
IRM
SJM
PTC
UAL
MGM
PLTR
SPLK
MDB
J
LKQ
WLK
BEN
CPB
AVY
PARA
TXT
FLT
SSNC
MTCH
ESS
GEN
POOL
PEAK
BURL
APA
U
BG
L
VTRS
CCL
TRMB
WDC
EVRG
LW
NTAP
MKTX
KIM
BIO
CRBG
IPG
TRU
AKAM
NDSN
LNT
AMH
AXON
TYL
GLPI
LBRDA
IP
HST
ELS
RS
LSXMB
FHN
LDOS
UHAL
JKHY
CE
SNA
CPT
CBOE
CG
CSL
PKG
GDDY
SWK
TECH
OVV
ERIE
BILL
DPZ
CRL
HUBB
AZPN
WTRG
BAH
EQT
ENTG
H
EXAS
PHM
REXR
AFG
ACM
DOCU
TOST
FNF
UTHR
VFC
NWS
CHK
CNA
HSIC
WYNN
GL
EQH
BXP
REG
CHRW
ARMK
MAS
PCTY
TFX
OKTA
DINO
TTC
BLDR
ZI
RPM
ACI
GGG
QRVO
BSY
DECK
CZR
SCI
NI
CDAY
TAP
CLF
TWLO
MMP
FCNCA
DT
WSO
NLY
KMX
DOX
WES
RYAN
FIVE
RGEN
SRPT
BWA
EWBC
AN
AAL
LAMR
TPR
CCK
BRKR
DKS
DAR
EMN
NBIX
ARCC
JNPR
MTN
UHS
LSCC
AGCO
JBL
MORN
BBWI
Z
FMCCT
CUBE
RGA
WSC
TPG
WOLF
ALLY
WRK
SNX
CTLT
ZEN
PEN
CMA
BKI
KNX
LECO
NOV
BJ
AA
PFGC
CHDN
PLUG
RHI
AOS
FND
XM
RRX
CGNX
LSI
FRT
STOR
MASI
PAA
VST
PAG
FFIV
JEF
WBS
LII
LEGN
AR
DCP
AAP
HII
OC
HOOD
JLL
COLD
OLN
PSTG
NNN
CASY
DBX
USFD
AGL
PATH
WSM
RGLD
WHR
COTY
PNW
UGI
SEIC
IVZ
MIDD
SGFY
LEA
SWCH
UNM
CFR
HR
TTEK
CBSH
CAR
RL
WAL
HAS
SBNY
NFE
MANH
XRAY
MTDR
ZION
WEX
WMS
FBHS
PCOR
ORI
ADT
OGE
MPW
ROKU
PSHZF
NRG
GTLB
SEE
NXST
ACHC
SYM
DISH
DLB
OGN
MTZ
GMED
CIEN
CELH
ITT
DCI
MHK
CROX
HESM
GNRC
CHE
IRDM
WCC
PLNT
SKX
ATR
EGP
INSP
DVA
UWMC
GPK
BERY
AMKR
FYBR
SAIA
ARW
FR
RBC
RH
ST
MAT
IOT
NATI
CNXC
LEVI
BRX
OHI
MKSI
SF
EME
CACI
MEDP
GME
VMI
OSH
MUR
CLH
AIZ
KBR
HALO
LAD
W
PB
TPX
SWAV
WH
VOYA
ALGM
KRTX
X
DKNG
NYCB
CFLT
DOCS
AGNC
HLI
ELAN
OSK
CWEN
BOKF
GNTX
INGR
SITE
TXRH
CHH
WWD
STWD
ADC
HOG
CHX
STAG
NWL
ALK
DXC
DDS
AXTA
NTNX
CMC
PDCE
MGY
EDR
BYD
CR
OFC
FAF
TOL
NCLH
AMG
BLD
NEP
KNSL
WWE
LFUS
COHR
M
VVV
OLED
NVST
DNB
MDU
PII
BROS
LSTR
CW
REYN
SWN
ENLC
EHC
RRC
CACC
VAC
CHRD
LNW
GXO
HUN
PR
COUP
PBF
GWRE
SNV
SRC
HCP
MUSA
HRB
AYI
RLI
TKR
RCM
PPC
SON
HTZ
HGTY
PNFP
PRI
ASH
LYFT
SSB
AQUA
APLS
LNC
CIVI
VLY
CWAN
BC
SLGN
CCCS
NOVT
NYT
NSA
THC
AIRC
HXL
QDEL
SMAR
COLM
IONS
MP
ESTC
EXEL
FLO
EXLS
FSK
TREX
SIGI
UFPI
UNVR
BWXT
PVH
SAIC
TXG
KNBE
EEFT
IAA
FIVN
WTFC
WU
LUMN
FCN
GTLS
IPGP
RUN
VRT
AIT
RXDX
CERE
VNOM
BEPC
RYN
POST
HGV
CNM
ALIT
IDA
FLR
PENN
WTS
UBSI
CC
SLAB
MSA
LANC
AM
FOUR
OZK
OMF
NFG
HP
DTM
OPCH
ORCC
EXP
MDGL
UA
ORA
EXPO
INFA
HQY
ATKR
ENSG
APG
GBCI
RHP
SYNA
ONB
POWI
FFIN
IAC
EVR
THO
FNB
AL
CRUS
SPSC
ESI
BMBL
TRNO
BE
LHCG
IART
DRVN
VNO
SRCL
LPX
FOXF
MTSI
SAM
SHC
GPS
BPOP
KRC
KRG
TDOC
NTRA
NJR
POR
CADE
ABG
SOFI
R
LEG
THG
YOU
WING
AFRM
ATI
APP
LTHM
SNDR
COKE
WK
HOMB
CABO
BKH
ICUI
SEB
PWSC
BOX
MSM
WEN
HE
TNET
DV
FRSH
RMBS
XPO
TENB
ITCI
ASGN
AJRD
HRI
SSD
BFAM
PSN
SWX
RITM
DEN
MAN
SLM
MODG
MSGS
PECO
TGNA
FLS
OGS
IRT
ASO
QLYS
MMS
NEOG
PYCR
HWC
HAE
PTON
HHC
BL
STR
DNLI
ALTR
FIX
S
UMBF
PNM
ZD
VC
MTG
AVT
NEWR
FCFS
AMN
CBT
CHPT
HLNE
CUZ
BCPC
NSP
LITE
ALSN
VIR
CWST
FL
CYTK
DIOD
SM
AEL
BXMT
TFSL
FELE
ACT
APLE
FIZZ
SEAS
GATX
SGRY
OLPX
DNA
MMSI
AIMC
FLNC
SUN
KEX
AAON
PCH
WFRD
SMCI
AZTA
NSIT
BTU
PINC
MTH
AYX
LNTH
ONTO
YETI
UMPQ
INST
RNG
BHF
MAXR
ARWR
ZWS
QS
AB
SUM
HL
DOC
SR
DUOL
MLI
TMHC
APPF
NCR
SYNH
KOS
MRVI
SMG
MQ
BRBR
GTES
UNF
UCBI
ENV
FUL
PCVX
SFBS
PTEN
SEM
ACLS
AVNT
JXN
VIRT
AZEK
BECN
FOLD
IPAR
SPT
NTLA
SMPL
KMPR
LTH
SPR
INDB
EPRT
TDC
LOPE
VNT
GEF
AWR
FIBK
AEIS
NNI
BNL
AWI
ALE
JBT
KSS
AMBA
STAA
CNS
CVI
TWKS
BSM
FHI
TNL
FHB
RDN
SFM
ARRY
DEI
TEX
CWT
KWR
ENOV
NWE
ESAB
PTCT
BDC
ESMT
AFFS
OLLI
NEU
AIN
AMRC
CVBF
CALX
CVT
PI
HIW
SKY
HPK
WHD
ASB
ASAN
PFSI
GOLF
SPXC
TRIP
BLKB
BMI
ENS
CCOI
PAGP
ONEM
PBH
MXL
PK
CWK
FSS
SANM
VSH
COOP
GH
ABCB
STGW
EPR
GOCO
SHLS
SQSP
BEAM
EYE
